,keyword,tfidf_score
4116,예뻐,0.5467264360995255
4063,열쇠,0.5466796842500237
256,간직,0.5462588013372763
223,가자,0.5461119321707529
4603,이시카와,0.5458109744446331
2812,사상가,0.5454298148603964
4630,이전,0.5451460011487257
155,iq,0.5449771737864629
4611,이얼,0.5449771737864629
3427,시간을,0.5449771737864629
5197,조가,0.5449771737864629
1868,맥락,0.544904006908624
6,06,0.5448570106262836
4715,일기장,0.544690828560288
718,권력,0.5445122215482833
2673,불필요,0.543979259699077
5904,킬로미터,0.5437775518192239
3228,속마음,0.5436347949671725
3227,속도,0.5430643831876424
4288,우연,0.5420618544563887
1466,도착,0.5417436192999627
6435,항아리,0.5411227445119264
1506,동기,0.5408713063114344
3183,소문,0.5405400246430141
1071,낙관,0.5404527685451682
3929,에지,0.5399040412366366
1738,마거릿,0.539438027181565
6635,화폭,0.539390862162975
1753,마리,0.5393117098523923
2868,사회인,0.539251042912095
1651,러스트,0.5386681103826679
1655,레브,0.5386413063226039
5276,좌석,0.5386413063226039
4940,장안,0.5386413063226039
5056,전함,0.5385676689276799
566,공사,0.5377859473062948
5457,진달래꽃,0.5368027672549738
6637,화해,0.5364834874089598
1582,등단,0.5360801850306411
4697,인정,0.5357384445029332
4654,이해찬,0.5350110844903165
3935,에피소드,0.5349563581946437
5822,캐럴,0.53481691423148
1459,도움,0.5343158842242427
2275,발견,0.5341208309923523
1590,디자이너,0.5336595317295687
4431,유쾌하,0.5328495962079887
761,그램,0.5324094987808705
1681,로봇,0.5317813169221202
4094,영옥,0.5311648534818305
5854,코로나,0.5307425128299238
5275,좋은,0.5305147837540272
4124,예의,0.5301704564522248
1847,매거진,0.5300080091812882
3650,아버님,0.5299434717869199
5098,정립,0.5298831720255394
5998,통찰력,0.5298825852541822
69,2011년,0.5298304637142733
5555,찾아서,0.5298304637142733
4757,잃어버린,0.5298304637142733
5373,증정,0.5298304637142733
5990,통로,0.5298304637142733
5234,조율,0.5295257240091589
1634,라이너,0.5291332019997496
3836,양쪽,0.5286067357909742
5203,조구,0.5285236689082271
1977,모지스,0.5282134981605384
2261,반전,0.5280370393187259
5913,타이,0.52702137971379
902,김나영,0.5265130567775876
3972,여인,0.5261859464956976
1639,라이프,0.5256045188932739
3825,양어장,0.5253366337636908
2347,방향,0.5250407044170609
2719,비의,0.5240813138507515
4928,장면,0.523820348621612
2439,벤치,0.5236706908689542
2262,반증,0.5236706908689542
4913,장과,0.5223903586089053
5169,제노바,0.5220878618029267
6171,포르투갈,0.521993891235356
4942,장애인,0.521740596879233
3553,실전,0.5215717599657201
3779,애인,0.5214582953891203
4264,욕심,0.521020827969696
2458,변한,0.5208917583878747
4872,작동,0.5208700159575965
2788,사랑의,0.5208570338557006
2653,불리,0.5208161823788023
3881,언가,0.5206818485550999
4596,이스라엘,0.5200207506298262
3,03,0.5194370227794771
2836,사이다,0.5189027609014608
1572,드가,0.5189013030401963
5174,제목,0.5187921400629466
2565,봄비,0.5184812061602289
6737,희곡,0.5179332459354762
670,구마모토,0.51784469691959
6619,화살,0.5175940649110505
2512,보스턴,0.5175916847829889
2278,발굴단,0.5170241028218359
585,공판,0.5167982767368339
3244,손미나,0.5159000555165713
3987,여행자,0.5155745065131188
51,1941년,0.5154464240501053
5774,친지,0.5154464240501053
2073,문우,0.5154464240501053
5932,탄압,0.5154464240501053
2031,무산,0.5154464240501053
2802,사망,0.5152624916515927
2528,보폭,0.5148626837939457
2401,번외,0.5138118294051244
5041,전자,0.5138118294051244
3677,아저씨,0.5134580951313715
4444,육박,0.5132142721481365
574,공자,0.5131682694923245
3866,어제,0.5126263287055521
3849,어려움,0.5119664530008694
3925,에어컨,0.5110132158550666
76,2019년,0.5110132158550666
4098,영원과,0.5109760327829375
2072,문예출판사,0.5105554366559153
5117,정신분석학자,0.5105554366559153
2869,사회철학,0.5105554366559153
4043,연출,0.510545877531919
209,가오리,0.51037094613403
3931,에쿠니,0.51037094613403
1126,내과,0.5101163480374353
1152,냉정,0.510004727507335
4057,열린,0.5097028176557474
4228,외롭지,0.5096296013373374
3735,않다,0.5096296013373374
5238,조정래,0.5094903341660998
3782,애착,0.5084170366045007
4007,연구자,0.5082275669511235
6447,해부,0.5081751719882488
5390,지대,0.5076212223166056
428,경기,0.5075495980830768
1893,메리,0.5075341206793919
1289,다이빙,0.50685251240185
764,그루,0.5068413331912691
5125,정원,0.5063294852924329
30,15,0.5060267967623359
1768,마시멜로,0.505930728427797
776,그만큼,0.5052225331410342
1817,만화책,0.5046144518821468
1604,딸아,0.5039818795992647
1976,모자,0.5035582237645477
5459,진로,0.5035374793060879
5650,초대,0.5030915409522353
473,고대,0.5030915409522353
6320,하늘빛,0.5029538024008121
2054,무한궤도,0.5028564648733508
4953,장하,0.502460107565168
2151,미키,0.5018476023206089
5079,젊음,0.5016911919696778
1439,도깨비,0.5003483436899767
1163,네가,0.5003324153722621
2643,분홍빛,0.5000488122753451
6077,파크,0.5000488122753451
1032,나들이,0.5000488122753451
5711,축사,0.5000488122753451
3626,아덴,0.4994888631925649
3957,여명,0.4994888631925649
1009,꽃처럼,0.49919339085439246
1362,대답,0.49909007583886056
4425,유죄,0.49832520206379993
2352,배구,0.49787735874449635
6592,혼영,0.4975261825569992
5479,진화,0.497331709164884
3754,암호,0.49732721233723903
4048,연필,0.4972510644232187
5646,쳇바퀴,0.49698196759914615
3173,소동,0.49691130074246537
6701,후속작,0.49690885792104306
1421,더블유,0.4967524913173444
6636,화학,0.4966378199054732
5154,정현종,0.49633495089317337
2427,베리,0.4962306803523429
3751,암기,0.4961456787393185
3523,신음,0.49610727380793956
3844,어느날,0.4960392994545699
1905,메일,0.4958713594031742
3797,야근,0.4953373993816875
4024,연봉,0.49460154414390345
5274,좋아서,0.49400722498606553
1119,낭비,0.49400289114758633
4153,오빠,0.49306850212221515
1513,동반자,0.49302378344758396
724,귀거래,0.49184900680723126
6218,품격,0.49176074619739657
5970,테이프,0.49126086409689873
2,02,0.49114664546896314
1224,뇌과학,0.49087944747204093
5319,주차,0.49087944747204093
6580,호응,0.49075965437468444
859,기업,0.49059613377573263
1588,디스,0.4903775229073636
2001,몰락,0.48900804981540497
1303,단계,0.48863932782051905
1629,라빈,0.48853081561228406
1644,랍비,0.4881690252521135
2608,부조리,0.48765047316706805
5983,토크,0.48739265352503175
1739,마나,0.48739265352503175
6666,황혼,0.4871975100431004
25,13,0.4871975100431004
6631,화제,0.4868727244610781
5284,주기,0.48656146597654226
4019,연립,0.486391118236024
2849,사전,0.48599308204998354
1800,만도,0.48581192669656176
6597,혼잣말,0.4854978920555266
4376,위해,0.48533056045237954
3302,수어,0.48528105348843426
3490,신간,0.48467495144929523
4527,이관희,0.4846690238075866
5944,태생,0.48436793185996035
2446,벽면,0.4840257658252876
5572,챔피언십,0.4835099571223527
2781,사람과,0.4823414785000066
2765,사고,0.4819358400114931
5560,채소,0.48188566666204496
3654,아부지,0.48175764139108357
5123,정오,0.48172456744199793
4687,인성,0.4809542973726578
2172,민하,0.4809221944562494
6182,포틀랜드,0.48043299385638083
6697,후배,0.4804151525446127
826,기대,0.48025488173504877
4021,연못,0.4802224192978725
1797,만나야,0.47971006493903223
3916,에머슨,0.47947457907563545
5745,충실,0.479325112121199
559,공동체,0.479210110983306
2833,사유,0.4791709240104106
916,김산,0.47876070163892037
5707,추진,0.47851579355753676
4424,유족,0.47851579355753676
2257,반스,0.4781047453483355
5332,줄리언,0.4781047453483355
3248,손색,0.4779980463992469
6458,해피엔드,0.4779980463992469
3200,소요,0.4779980463992469
2518,보자기,0.4779980463992469
2508,보상,0.47696923627046006
330,개선,0.4765645399029676
1991,목소리,0.47615240933869313
2015,무게,0.4757657195097577
676,구분,0.4755016709370453
4428,유치,0.4750423214189596
1734,릴케,0.4750151221387105
570,공연,0.4748396330225849
3666,아이다호,0.47481888026389657
2471,병과,0.47464788225650734
1165,네루다,0.474039029732182
1834,말제,0.4739002403116726
363,거짓,0.4733495777133728
1253,느티나무,0.4727097180810024
5919,타인들,0.47247772293645895
3114,성폭력,0.4723877615036212
6369,한걸음,0.47208346182822436
1248,뉴스룸,0.47200416953761676
4901,잠자리,0.4719152489942665
2334,방어,0.47188011210884784
6449,해석,0.47184317902495265
2012,묘미,0.4714213159898626
4949,장조,0.4712538862698387
5427,지침,0.4709763628149785
2736,빌리,0.47077202459146616
5314,주저,0.47069111863992563
1123,낯선,0.47043719539026174
5487,질투,0.469384471994318
2483,보관,0.4692609676424699
3479,시행착오,0.4691625952185929
4307,운전사,0.4687927125166735
3337,순례,0.46829733005703833
5127,정유정,0.4682421791080077
3345,순응,0.46806585535503237
6436,항암,0.46805000034766864
6668,회계사,0.4679839983181735
6067,파블로,0.4677707285611291
4929,장모,0.4676513060067297
1514,동백꽃,0.46742645275865446
6289,피해,0.46727541704780756
4418,유일,0.46715006105348894
1111,남자들,0.4667857649653625
5298,주변,0.46673253970568757
514,고요한,0.4665917369677666
4675,인류,0.4662576691324612
2990,생존자,0.46613017716542327
136,7년,0.46559624328659016
1297,다짐,0.46547449954234243
641,교감,0.46473812453300206
4768,입김,0.46471290681518185
479,고든,0.46471290681518185
3383,스크루,0.46461777485268235
6639,확신,0.464527425828635
5733,출판,0.4644547655231333
398,겨냥,0.4644080370708338
3259,송가,0.4641314335076746
1318,단테,0.4640958234739589
3065,선장,0.46370155770157834
3649,아미,0.46343341156913637
3162,소감,0.4631714740159998
6299,필연,0.4626528230326644
517,고유,0.46254178701677995
4223,외국인,0.4624607546305316
2601,부이치치,0.4624434809036189
5523,차이,0.4623729015351973
5190,제작,0.4622960416589164
5055,전투,0.4616533330049057
753,그대에게,0.4615882676558037
5469,진은영,0.4614945040389318
3520,신앙,0.4613545637836743
2119,미로,0.46132074090796826
683,구원,0.4611287375230091
3662,아우,0.4609822437557841
3586,십자가,0.4609822437557841
300,강물처럼,0.4608999947657699
4642,이진,0.4608999947657699
6725,흐르는,0.4608999947657699
4390,유능,0.4607993256911278
2006,못난이,0.45943958256040474
5192,제주,0.45912312209771056
650,교시,0.45896227387144156
476,고도원,0.45857036677451146
4520,이거,0.4585701959343546
6598,홀로,0.4583722175157552
1083,난리,0.4580380947183848
6267,피상,0.45759375721957607
647,교사,0.4574079553696033
6652,활동,0.4571546076975289
217,가위바위보,0.45700497039936494
4801,자동차,0.4563207228769723
4492,응축,0.45601016631714325
378,걸기,0.4557809636404542
1831,말싸움,0.45551167843334517
2492,보도,0.4553467948226316
1597,따뜻한,0.45513218806368805
1385,대인,0.45495229299235657
2234,박정민,0.4548799373537385
282,감상,0.4548388647293725
2916,삽화가,0.4546666234725353
6629,화장실,0.4543586999821026
1277,다스,0.4542526932934995
6314,하나로,0.4539258320968359
2402,번호,0.45391015766299225
2875,산골,0.45349322704716316
2521,보존,0.45349322704716316
3113,성취,0.4534897721027146
3702,악장,0.45346009436007223
3316,수출,0.4532449599141059
1968,모순,0.4532023250416646
5677,총재,0.45305845067390554
1614,또래,0.45287341593555164
1033,나라,0.4525960839171067
1608,때문에,0.4524218263943568
65,1일,0.45212319564638936
3014,서사,0.45201919917357425
303,강사,0.4512082887313175
4904,잠재의식,0.4504928576099548
5372,증인,0.4502621883052735
2604,부작용,0.4502621883052735
5030,전속,0.44991214443665895
2855,사진사,0.44991214443665895
651,교양,0.4491434643973145
6627,화자,0.4490626696613208
6347,하인,0.4489884552666685
5208,조리,0.4489701007933399
6353,하하하,0.44872152603590193
3561,실타래,0.4484330918058134
1860,매장,0.4483183363412598
1892,메르스,0.44813236152997965
3701,악의,0.44797838840018395
963,김치,0.44768659952583784
1990,목성,0.44723673773430267
5561,채식,0.44707489236943593
5044,전장,0.4464662301070462
6139,편집,0.4457041011589177
6434,항목,0.44567698308866494
1600,따위,0.4456738789294788
1586,등장,0.4456574780096664
6160,평정,0.44561422152251096
3602,쓰레기,0.44548882081469826
3696,악마,0.44483252761248715
4510,의자,0.4446936468867625
3722,안온,0.44422861670345426
4216,왕비,0.4441536808247146
878,기품,0.4441342757696192
400,겨를,0.4438349973701805
5947,태양의,0.4437510366801593
5546,창고,0.44375051182711023
5039,전이,0.44330970241226336
997,꼴찌,0.44328443414648744
6174,포스터,0.44322406118301516
1919,면모,0.44313376572014535
4670,인도,0.4429273259550995
3492,신경과학,0.4429219171053894
2645,불가사의,0.4428563076420068
1149,냉장고,0.44275994032138
6286,피크닉,0.4426172010332041
5362,즈음,0.44257805235112924
2676,붕괴,0.4424180414628212
3062,선원,0.4419405230397977
1418,대회,0.44183412720381776
5103,정복자,0.4416374408128181
6508,헌법,0.441601890525557
5186,제일,0.4414378525330186
904,김달,0.440809600412218
3460,시야,0.4407063630150851
5277,좌우명,0.44057260464089215
6265,피로감,0.43977932349622784
6337,하버드,0.4396241684098843
1503,동경,0.439548655654773
200,가슴속,0.4392694901013876
6054,팀장,0.43880260385455505
127,5부,0.43860349765759704
2983,생사,0.43676841446014875
3512,신문,0.43676841446014875
2354,배낭여행,0.43641994329567446
4461,윤종신,0.4361098054434715
5770,친애,0.43504771940373327
6155,평양,0.43500024155663153
3897,엄마의,0.4349618760431414
3610,아가씨,0.4340574635206045
6110,패스,0.4334973567667295
3196,소시,0.4334973567667295
4201,와일드,0.4333043059239811
4721,일력,0.43264500842599374
2463,별게,0.4326192652046644
4039,연인들,0.4325333251734902
3489,식탁,0.4324547242819109
6596,혼자가,0.43235832320399503
286,감시,0.43207973827160595
1471,독도,0.4314936397581197
6454,해제,0.4313457781188269
2046,무장,0.4313457781188269
5257,종료,0.4310402668315521
598,과일,0.4310282061276597
1910,멘탈,0.43085053905570114
5248,존엄,0.43014856775377547
969,김하나,0.42980383220195806
2225,박서보,0.42943380567114053
32,16,0.42936898281983155
5511,짙은,0.42902295975018884
5900,키워드,0.4283603727453995
381,걸음,0.4283018077353601
4914,장관,0.4282077195675995
3986,여행의,0.42797817875246
6109,패션,0.42796256241367026
994,꼬리표,0.42777243048649427
925,김수미,0.4275803001334098
3718,안부,0.42725635968993236
6450,해설,0.42719217675108356
599,과잉,0.42714702042742325
5635,체감,0.42690049271796426
4144,오름,0.42682063489769373
2037,무시,0.4259945083685695
2783,사람아,0.42561407751707964
5519,차길,0.42561407751707964
5058,전해질,0.42561407751707964
3944,여개,0.42561407751707964
3529,신중,0.4255050881435581
5690,최악,0.42500704016426316
4708,일간,0.4249168389129428
4948,장정,0.42390138496939694
4966,재수,0.4235847767289359
6388,한반도,0.42343683368618235
5393,지라,0.4229476935144994
2640,분야,0.4228174933984107
6213,푸가,0.4220907353000416
3676,아잔,0.4214288836116505
6529,현대시,0.4214084301937857
6118,퍼즐,0.42133974835157106
2170,민트,0.4213242960602061
3541,실례,0.4211961570368553
3620,아냐,0.4209676800182161
3204,소원,0.42095920749005733
6254,플러스,0.4208315057348677
1955,모래,0.42080500133827625
3616,아나톨,0.42048119959198493
2624,북아메리카,0.4203384334123354
374,건조,0.4199507413453986
6496,허무,0.4198805527837212
4639,이지선,0.41970089649015146
5406,지선,0.41970089649015146
6702,후예,0.4196846000137307
710,군주,0.4196293846435024
3092,성별,0.4189158908575968
6724,흉터,0.418727732953947
3046,선구자,0.4186378668006328
5118,정신의학,0.4186378668006328
4184,온기,0.4180239396418862
5909,타박,0.41780976440748774
3808,약물,0.41756133231131
4259,요청,0.4174009269650827
794,근대,0.4169096518087536
6726,흐름,0.4161331163752996
4963,재발,0.4159739895158421
1498,돌파,0.4159192217233821
3041,서평,0.4158639858463017
4804,자라,0.41585994882434346
960,김진명,0.41570844604140805
4998,적극,0.41525943328019044
606,곽정은,0.4151810524490115
6483,행위,0.41513310181697527
6092,판타지,0.41504293544388837
1294,다인,0.41482891931120985
4420,유일한,0.4144258338550718
490,고맙습니다,0.41415106897536264
745,그간,0.41407606331548824
216,가위,0.41392308466540995
4056,열등감,0.41382670207146877
1944,명절,0.4135754812615788
4059,열매,0.4133753095497225
1867,매화,0.41309728507181764
5429,지탱,0.41299126092789784
114,40년,0.41222969628350803
4774,입원,0.4120354134600522
4070,염세,0.4120243638112251
5938,탕진,0.4120243638112251
2860,사카이,0.4120243638112251
2805,사무라이,0.4120243638112251
3473,시청률,0.41182275637819504
1316,단지,0.41161256528287526
1560,둥둥,0.41161256528287526
6650,환원,0.41118183052569396
1925,멸시,0.41118183052569396
967,김포공항,0.4107714577134316
5521,차별,0.4105120893486791
6391,한번쯤,0.4104510962016201
4975,재현,0.40996064952900346
1942,명장면,0.40988914976458507
4566,이방인,0.4098140025827026
6510,헌사,0.40951107564073175
3310,수인,0.4095069466818411
3862,어우동,0.4092217212049043
4025,연산군,0.4092217212049043
4511,의자왕,0.4092217212049043
5698,최태성,0.4092217212049043
2035,무소유,0.4086941174616582
2650,불꽃놀이,0.40867811399778287
1175,노동자,0.4081557129085125
1836,말할,0.40815130842567127
1287,다이,0.4079666899421517
2942,상위,0.40744134264100146
4398,유머,0.4071517099354416
1355,닿기를,0.40704240799128305
4542,이당,0.40704240799128305
1562,뒤늦은,0.40704240799128305
5716,축하,0.40691235547068394
4460,윤정은,0.406481667512903
1854,매몰,0.406481667512903
1670,로란,0.406481667512903
5261,종속,0.406481667512903
3823,양손,0.406481667512903
2319,밥솥,0.406481667512903
1314,단절,0.4062915499089604
4413,유수,0.40486072391770717
4401,유목,0.40446354576857485
1479,독신주의,0.40446354576857485
2115,미라클,0.4041251650716597
4748,일취월장,0.4041251650716597
573,공익,0.4040567428947446
5490,짐승,0.4036671481370727
4435,유품,0.40335970045890895
529,고초,0.4032369701753315
5441,직분,0.4032369701753315
1889,멍에,0.4032369701753315
2306,발행인,0.4032369701753315
4849,자전,0.40314983051497155
2847,사장,0.4031322551301819
1856,매사추세츠,0.4029710254767159
1090,날씨,0.40290255509765716
2564,봄밤,0.4026843664163897
6493,허기,0.4018092711503408
6466,햇빛,0.4017975576967032
3513,신문사,0.4015909552929793
4878,작용,0.4010555348581174
2934,상술,0.4008345896443784
1443,도덕경,0.4006286103196724
5637,체념,0.40056812876887343
2913,삽입,0.400414756044538
3852,어른아이,0.40038793407934536
2503,보물,0.40030874043446624
784,극동,0.4001785002231572
796,근무,0.39981802984141984
5368,증세,0.39981802984141984
2603,부작,0.39950794410670765
1070,나희덕,0.39943222466211686
5679,촬영,0.39921130110782754
6531,현대자동차,0.3990642650006995
682,구애,0.39899555228126
1895,메모리,0.39873668283855707
954,김재우,0.39871187843205985
1709,리더십,0.3986115636998405
851,기세,0.3984699151323944
2995,생활의,0.3984699151323944
2180,밀리언셀러,0.3984699151323944
1254,늙은이,0.3984699151323944
3567,실험,0.39771961839492803
3646,아마존,0.39760597471795556
469,고기,0.39749946060986024
4987,저승사자,0.39747003163500594
5693,최인호,0.397294055491107
215,가운데,0.397061350315937
3036,서천석,0.39691964112985
5575,처방전,0.3965662453360852
5881,쾌락,0.39649004359529805
2755,빼기,0.3962380082965375
2131,미술,0.3960776877171639
1858,매우,0.39587785600203196
5997,통찰,0.3958421728435165
4588,이성계,0.39575947162571196
3019,서언,0.39561422596761897
864,기자,0.39550591442242156
4369,위원,0.3944922469464988
3913,에디터,0.3944764105404637
1512,동물의,0.39407649681750556
4214,왕국,0.39407649681750556
5594,천장,0.3937170290035315
3185,소방대원,0.39352115904932894
1107,남은,0.3932973062543991
2545,볶음,0.3929438469113737
5853,코로,0.3922807605855808
691,국가,0.3917732748474029
3288,수비,0.39145966773211094
1728,리트리버,0.39145966773211094
5148,정태,0.39141377994712473
5495,집사,0.3908972571972494
3855,어린애,0.39050005672156674
3631,아라,0.3904197761384298
1951,모델,0.39024889865015044
5850,코너,0.3895117012191375
6073,파일,0.38926824247638137
6502,허용,0.38925609679737383
6578,호신술,0.38908167307744956
5023,전봇대,0.3889271003726975
5987,통과,0.3887536370432362
6361,학업,0.3887429926027935
2428,베스,0.38864336175095093
909,김미경,0.388503979557412
6528,현대사,0.38850243990301137
5374,증후군,0.38799465835252106
6309,하권,0.38788868269801835
399,겨레,0.38788868269801835
4967,재심,0.3875987075526254
5752,취소소송,0.3875987075526254
3729,안정,0.38752301958221264
2415,법제,0.38744905004411245
116,43,0.38739512417359856
4864,자투리,0.38739512417359856
3761,앞날,0.3871302463585993
2239,박지성,0.3870752049198386
5026,전선,0.38688201304253045
4655,이행,0.3868307546244702
6140,편집인,0.3868307546244702
5335,줏대,0.3867536299024835
3105,성적,0.3861356246286944
4995,저항,0.3852942888274811
3239,손길,0.38457051542446763
1994,목욕탕,0.3844448172143174
4638,이지,0.38426476673407467
1870,맥주,0.3840329370769079
3615,아나운서,0.38392147581235153
4417,유연성,0.3838754763399314
807,금강산,0.3828278213348304
6641,확장,0.38265271094017894
6200,표류,0.38258391031654493
671,구매,0.38237647424362675
5756,측면,0.3823188793166669
5263,종양,0.3819942121729639
6494,허들,0.3817982459319308
5194,제페토,0.38178574143701927
684,구절,0.38044162908816986
4700,인지심리학,0.38041004411065243
2883,산업,0.38005003495850403
582,공짜,0.37996123057979764
6079,파트,0.3796259087523766
813,금주,0.37945229333179564
6514,헤르만,0.3793151388022591
5583,천국,0.37890514017925403
5346,중력,0.3788401853732317
2317,밥벌이,0.37881542736001406
2956,새끼,0.37852434618523784
6582,호주,0.3784443793443645
4488,응시,0.378203257736378
1148,냉소,0.3780315218368082
1143,냄비,0.3780315218368082
3689,아프가니스탄,0.3778542380201898
1635,라이베리아,0.3778542380201898
6097,팔레스타인,0.3778542380201898
4548,이라크,0.3778542380201898
3461,시에라리온,0.3778542380201898
644,교류,0.3773493413259235
5474,진출,0.37727104974802345
4712,일교차,0.37717447289099915
1118,낭만,0.37699894603775685
6698,후보,0.3767919730413144
1520,동서양,0.3766805652138415
4958,재난,0.37664936838116525
1740,마다,0.37642243538621134
888,기획,0.37628928523975713
586,공포증,0.3761400512114915
4857,자책,0.3760544419692906
6557,형식,0.37589691411234627
1480,독약,0.3758828158181219
1863,매치,0.3755326269017797
3362,쉼표,0.3753468817003124
1786,마종기,0.3751595519439144
4860,자초,0.37493463032419916
4798,자니,0.3748895770246531
6056,파괴,0.3746299456955829
5666,초콜릿,0.3742044412346195
688,구치소,0.3741051051933287
945,김유,0.37408806492895447
4192,올해,0.37400805188062336
934,김연경,0.37340801905837223
4954,장학금,0.37311175286758164
3017,서아프리카,0.37272068773563233
3322,수필집,0.372486177914661
6384,한다,0.3723135151165475
2899,살아야,0.3723135151165475
531,고추장,0.3720115588420017
1150,냉장고를,0.3715429974279806
4580,이상,0.37115920143963566
5097,정리법,0.37092504689862377
2429,베스트,0.3709199355613362
4105,영화감독,0.37087743652173555
3603,쓰레기통,0.3706944171284926
5388,지능,0.3705383546033755
5344,중동,0.37023385720826
6156,평온,0.3701236168366208
1446,도리,0.37012104900807885
1280,다오,0.3698275111663562
3107,성주,0.36969363814523665
4027,연설,0.36969363814523665
5146,정치가,0.36969363814523665
1023,끽소리,0.36969363814523665
3770,애국당,0.36969363814523665
2778,사드,0.36969363814523665
253,간에이,0.36969363814523665
1865,매형,0.36969363814523665
5723,출동,0.36969363814523665
5171,제동,0.36969363814523665
1576,드릴,0.36969363814523665
1279,다예,0.36969363814523665
5360,중환자실,0.3687547992718903
133,70,0.36863886159978687
3748,알프레드,0.3682569769853591
4386,유고집,0.3679246648427015
1559,둘이,0.3679031511370453
6497,허물,0.36757594101862495
5342,중도,0.36757594101862495
226,가제,0.36757594101862495
2718,비유,0.36757594101862495
539,곤경,0.36757594101862495
3622,아니,0.3674173171308823
5520,차라리,0.36725754954502815
5941,태기,0.3671098109808924
3153,센터,0.36662904606185653
6137,편의,0.3662051956288886
170,tv,0.366127886229935
3711,안나푸르나,0.3660759040380033
4442,유희열,0.36579922900854056
3277,수도,0.365736369577793
4253,요원,0.36542389086802507
2316,밤하늘,0.3654129345936823
1247,뉴스,0.36525997047432207
2544,복지,0.365085697571334
1467,도쿄,0.3650534322660369
808,금기,0.36494410154065404
5894,클래스,0.36479333867701796
4828,자식,0.3645424351050143
970,김행숙,0.3642586580687635
173,가감,0.3642071482993851
6699,후보자,0.3640734411826767
5925,타협,0.3640163284683343
3021,서요,0.36395449971350147
2032,무상,0.36370749252724366
4607,이어,0.3636223370593128
3684,아카데미,0.3635717257020875
2631,분단,0.36321366938647925
5862,코치,0.36296966814520193
3827,양의,0.36276588453597214
2293,발상지,0.3625381366192557
4483,음정,0.3625381366192557
3067,선조,0.3625381366192557
6325,하든,0.3621787211743693
2572,봉화,0.3621350207777928
4000,연가,0.3618292748365797
1585,등에,0.36182864361388295
1640,라인,0.361705746198298
6738,희로애락,0.3612571430008216
4377,위험,0.3610749992181258
5080,점검,0.3608499096227033
2697,블로그,0.36064014031627706
6253,플랫폼,0.3605310904212964
6169,포기,0.3604608662335067
6655,활자,0.36030956720080637
1613,또라이,0.3601067433082332
3838,양희경,0.3598854413303929
3080,설명서,0.35968915680546054
1117,납득,0.35962443991632387
3805,야후,0.35962443991632387
1565,뒷걸음,0.35962443991632387
5629,청초,0.35962443991632387
1384,대응,0.3595764627236398
3005,서도,0.35912415000553977
4365,위암,0.3589894416753892
14,10년,0.35866874269068716
5050,전진,0.3584909901491753
221,가인,0.3584860603974113
20,11월,0.35832166259488585
5318,주지,0.358251642496524
3828,양자,0.3580914185973846
4135,오늘이,0.3578858305829095
1748,마련,0.3577290906228885
81,20세기,0.3576594166790921
5012,전남,0.35760702919571
2238,박쥐,0.35760702919571
4554,이름표,0.35760702919571
3115,성합,0.35760702919571
5076,절충,0.35760702919571
1906,메주,0.3575317518946806
6430,합법,0.3575317518946806
4533,이기심,0.35731364915314884
567,공생,0.356843718154808
1941,명작,0.3565209466608311
732,귀여워,0.35591814264066357
5695,최지인,0.35585054356302054
1736,림프종,0.3556934458584279
427,경과,0.35562103153985153
6643,확진,0.355288483917844
1170,네팔,0.3552675577321382
5480,진화심리학,0.3551682064262815
3549,실시,0.3551682064262815
6690,효율,0.3551154725208337
5683,최대,0.35508982206989953
1369,대면,0.35495972207865967
581,공직자,0.35491643627892044
3652,아보카도,0.3547586301860193
6632,화질,0.35439740298272915
5448,직전,0.35438973093610693
3270,쇳물,0.3542036210110051
2907,삼월,0.3538815326187126
1353,당장,0.35337820615671145
2060,문경새재,0.3529722215686091
88,24일,0.3529615428928702
1215,놀이기구,0.35295388032821495
3236,속앓이,0.35295388032821495
3784,애칭,0.35295388032821495
2011,뫼비우스의,0.3527529454648457
5816,칼럼니스트,0.35272096563696104
60,1988년,0.35252247301077766
3495,신경질,0.35252247301077766
3226,속담,0.3521424267570844
2568,봉사,0.351902034302088
5787,카레,0.35176719865639255
4261,욕구,0.3517545464839892
4746,일지,0.3513164218249428
2291,발병,0.3512847334966849
4217,왕자,0.3509549288855516
1095,남극,0.3508153812253764
5608,첨가,0.3508153812253764
1913,멘트,0.3508153812253764
5565,책꽂이,0.3508153812253764
5966,테마,0.35068883610555407
6157,평원,0.3506116463470056
1549,두께,0.3506116463470056
2135,미스트,0.35053330996001136
4194,옷소매,0.3505038033283258
920,김성근,0.35015810010693726
1027,나기,0.34992549367626824
4022,연민,0.34991742534462433
6002,퇴근길,0.349230952824503
1342,담벼락,0.34913509218203687
3436,시대정신,0.34860130746708734
4337,원자력,0.34841187733698653
3503,신년,0.34841187733698653
2124,미문,0.34841187733698653
5291,주말,0.34834430566084285
3278,수도꼭지,0.3482602390726035
339,개인주의,0.34817971627966415
2109,미군,0.34817480367290643
3413,슬럼프,0.3480938366624425
4342,원천,0.3480187337138131
494,고발,0.34799075429796955
4114,예보,0.3477350516069303
2193,바라,0.3476099054409952
393,게스트하우스,0.3475947672868213
2710,비밀일기,0.3475947672868213
3225,속눈썹,0.3475947672868213
5424,지조,0.34732227731761517
5642,체질,0.34716967022998974
5228,조연,0.34700738722000213
2571,봉하마을,0.3465337318991037
2339,방치,0.3465095965299006
1700,룸메이트,0.3465095965299006
