,Year,Rank,Title,Author,INTRO,TB
190,2022,56,하얼빈,김훈(金薰),"['칼의 노래', '깊이', '감동', '김훈이', '일생', '과업', '시대', '최고', '문장가', '작가', '작가', '소설가', '김훈', '신작', '장편소설', '하얼빈', '출간', '하얼빈', '김훈이', '작가', '활동', '인생', '과업', '작품', '작가', '청년', '시절', '안중근', '생애', '소설', '구상', '안중근', '움직임', '에너지', '글', '감당', '시간', '인간', '안중근', '이해', '년', '여름', '집필', '끝', '결과물', '세상', '하얼빈', '요약', '실존', '인물', '삶', '역사', '기록', '상상', '재구성', '김훈', '글쓰기', '방식', '빛', '발', '서사', '자연', '김훈', '대표작', '칼의 노래', '칼의 노래', '명장', '업적', '이순신', '요동', '내면', '묘사', '하얼빈', '안중근', '영웅', '그늘', '혼란', '시간', '현재', '난세', '운명', '인간', '내면', '집중', '김훈', '시선', '하얼빈', '장면', '직조', '소설', '안', '이토 히로부미', '상징', '제국주의', '물결', '안중근', '상징', '청년기', '순수', '열정', '살인', '중죄', '인간', '대의', '윤리', '안중근', '천주교인', '신앙심', '속세', '인간', '증오심', '층위', '복합', '갈등', '안중근', '인물', '시야', '차원', '작품', '김훈', '대표작', '소개', '모자람']","['하얼빈', '후기', '주석', '작가', '말', '포수', '무직', '담배', '팔', '301']"
191,2022,57,파친코 1,이민진/신승미 역,"['역사', '역사', '외면', '재일', '조선인', '가족', '대서', '사극', '전', '세계', '감동', '이민진', '작가', '화제작', '파친코', '출간', '한국인', '이야기', '주인공', '가치', '나', '한국인', '이야기', '한국', '독자', '중', '대', '재일', '조선인', '가족', '이야기', '세계', '베스트셀러', '이민진', '작가', '장편소설', '파친코', '출간', '파친코', '재미', '교포', '1.5', '세대', '이민진', '작가', '년', '세월', '집필', '대하소설', '년', '출간', '뉴욕타임스', '베스트셀러', '현재', '세계', '개국', '번역', '수출', '아마존', '등', '개', '이상', '매체', '올해', '책', '선정', '뿐', '미', '도서', '최종', '후보', '이름', '평단', '대중', '작품', '버락 오바마', '미국', '대통령', '회복', '연민', '이야기', '찬사', '주목', '지난', '4월', '판권', '계약', '종료', '절', '판', '파친코', '번역', '디자인', '한국', '독자', '문장', '역사', '원문', '의미', '충실', '전달', '작품', '특유', '속도감', '문체', '노력', '작가', '처음', '의도', '구조', '흐름', '파트', '부', '고향', '부', '모국', '부', '파친코', '원서', '구성', '출간', '기념', '한국', '독자', '글', '한국인', '이야기', '계속', '이유', '작가', '매력', '때문', '한국인', '지적', '감성', '이야기', '주인공', '가치', '앞으로', '한국', '이야기', '세대', '한국', '독자', '애정']","['목차', '한국', '독자', '부', '고향', '부', '모국']"
192,2022,58,파친코 2,이민진/신승미 역,"['역사', '역사', '외면', '재일', '조선인', '가족', '대서', '사극', '전', '세계', '감동', '이민진', '작가', '화제작', '파친코', '출간', '한국인', '이야기', '주인공', '가치', '나', '한국인', '이야기', '한국', '독자', '중', '세기', '재일', '조선인', '가족', '이야기', '세계', '베스트셀러', '이민진', '작가', '장편소설', '파친코', '출간', '파친코', '재미', '교포', '1.5', '세대', '이민진', '작가', '년', '세월', '집필', '대하소설', '년', '출간', '뉴욕타임스', '베스트셀러', '현재', '세계', '개국', '번역', '수출', '아마존', '등', '개', '이상', '매체', '올해', '책', '선정', '뿐', '미', '도서', '최종', '후보', '이름', '평단', '대중', '작품', '버락 오바마', '미국', '대통령', '회복', '연민', '이야기', '찬사', '주목', '지난', '4월', '판권', '계약', '종료', '절', '판', '파친코', '번역', '디자인', '한국', '독자', '문장', '역사', '원문', '의미', '충실', '전달', '작품', '특유', '속도감', '문체', '노력', '작가', '처음', '의도', '구조', '흐름', '파트', '부', '고향', '부', '모국', '부', '파친코', '원서', '구성', '출간', '기념', '한국', '독자', '글', '한국인', '이야기', '계속', '이유', '작가', '매력', '때문', '한국인', '지적', '감성', '이야기', '주인공', '가치', '앞으로', '한국', '이야기', '세대', '한국', '독자', '애정']","['부', '모국', '계속', '부', '파친코', '감사', '말']"
193,2022,59,작별인사,김영하(金英夏),"['수', '상황', '혼자', '약속', '온기', '김영하', '살인자의 기억법', '이후', '년', '만', '장편소설', '작별', '인사', '미래', '배경', '별안간', '삶', '송두리', '소년', '여정', '기업', '연구원', '아버지', '평화', '철이', '어느날 갑자기', '수', '용소로', '난생처음', '날', '것', '감정', '혼돈', '세계', '정신', '신체', '위기', '직면', '동시', '자신', '사회', '배제', '자', '처음', '소속감', '우정', '철이', '수용소', '탈출', '집', '길', '여정', '수', '질문', '작별', '인사', '탄생', '변신', '기원', '작별', '인사', '김영하', '년', '신생', '구독', '형', '전자책', '서비스', '플랫폼', '회원', '제공', '장편소설', '청탁', '집필', '소설', '회원', '제공', '소설', '점', '살인자의 기억법', '발표', '이후', '6년', '장편', '발표', '작가', '어깨', '작업', '속도감', '진행', '년', '2월', '작별', '인사', '해당', '서비스', '구독', '회원', '배', '송', '분량', '자', '원고지', '매', '가량', '원래', '작가', '작별', '인사', '다음', '일반', '독자', '수', '정식', '출간', '생각', '년', '3월', '코로나', '19', '바이러스', '팬데믹', '시작', '뉴욕', '거리', '시체', '냉동', '트럭', '기운', '파리', '런던', '밀라노', '거리', '인적', '작가', '오랫동안', '경고', '디스토피아', '미래', '도래', '것', '책상', '앞', '마음', '경장', '편', '원고', '작가', '달', '전', '원고', '순간', '작가', '반복', '원고', '2월', '발표', '것', '곳', '여름', '팬데믹', '겨울', '기승', '백신', '기세', '세계보건기구', '팬데믹', '선언', '지', '년', '작가', '작별', '인사', '개작', '매', '분량', '원고', '매', '주제', '인간', '인간', '것', '인간', '인간', '존재', '경계', '소설', '삶', '계속', '가치', '것', '만연', '고통', '수', '것', '인가', '수', '것', '인가', '질문', '이야기', '팬데믹', '개작', '영향', '수', '원래', '작별', '인사', '구상', '맹아', '개작', '발아', '작가', '말', '마치', '제목', '마력', '이야기', '것', '느낌', '탈고', '얼마', '원고', '애초', '것', '남', '김', '생각', '작가', '말', '전면', '수정', '2022년', '작별', '인사', '2020년', '작별', '인사', '시놉시스', '초고', '정도', '김영하', '이전', '문학', '세계', '연결', '점', '제목', '작별', '인사', '것', '마지막', '순간', '보니', '그동안', '가제', '것', '것', '작별', '인사', '제목', '지금', '발표', '소설', '것', '나는 나를 파괴할 권리가 있다', '꽃', '빛', '제국', '살인자의 기억법', '이어도', '듯', '것', '작가', '말']","['직박구리', '날', '당신', '우리', '가야', '바깥', '사람', '산다', '것', '사용', '감', '실패', '쇼핑', '증거', '탈출', '꿈', '본', '풍경', '겨울', '호수', '물수리', '달마', '재판', '끝', '알', '수', '몸속', '스위치', '기계', '시간', '고양이', '순수', '한', '의식', '아빠', '마음', '평화', '신서', '마지막', '인간', '작가', '말']"
195,2022,61,망원동 브라더스,김호연,"['상처', '연체', '인생', '평', '옥탑방', '김호연', '장편소설', '망원동', '브라더스', '회', '세계문학상', '우수', '작품', '코딱지', '망원동', '옥탑방', '동거', '시작', '한', '남자', '이야기', '20대', '년', '고시', '30대', '백수', '대', '기러기 아빠', '대', '황혼', '이혼', '남', '세대', '문제', '남성', '종류', '진열', '옥탑방', '고군분투', '재기', '프로젝트', '수', '두', '계절', '동안', '평', '공간', '시간', '포', '트러블', '브라더스', '좌절', '재기', '격려', '배신', '여행', '추억', '사랑과 우정', '영화', '만화', '소설', '장르', '글', '저자', '특유', '입담', '영화', '장면', '에피소드', '현실', '분노', '자신', '길', '이야기', '위안', '수']","['김', '부장', '귀국', '하', '다', '버진', '아일랜드', '바다', '슈퍼', '할아버지', '펀치', '콤비네이션', '인생', '타임', '부', '재회', '망', '원', '홍대', '사이', '펭귄', '아빠', '덕', '자', '이웃', '삼척동자', '아귀찜', '데', '날씨', '추석', '마감', '해장', '마차', '소파', '욕조', '굿바이', '망원동', '댄싱', '인', '옥탑', '침대', '통성명', '하기', '망원동', '브라더스', '11월', '에필로그', '작가', '말']"
196,2022,62,행성 1,베르나르 베르베르/전미연 역,"['행성', '운명', '건', '최후', '결전', '시작', '베스트셀러', '작가', '베르나르 베르베르', '신작', '장편소설', '행성', '전', '권', '프랑스 문학', '전문', '번역가', '전', '미연', '번역', '열린책들', '출간', '코로나', '바이러스', '세계', '맹위', '년', '프랑스', '발표', '작품', '영향', '베르', '베르', '전작', '디스토피아', '성격', '봄', '발표', '단편소설', '호모', '콘', '피', '누스', '지하', '격리', '인류', '묘사', '베르', '베르', '행성', '땅', '발', '고층', '빌딩', '인류', '등장', '전쟁', '테러', '감염병', '때문', '인구', '분', '세계', '시스템', '마비', '도시', '쓰레기', '쥐', '주인공', '고양이', '바스테트', '쥐', '세상', '마지막', '희망', '호', '파리', '뉴욕', '신세계', '뉴욕', '도착', '바스테트', '일행', '것', '알 카포네', '우두머리', '쥐', '군단', '공격', '목숨', '부지', '바스테트', '눈', '고층', '빌딩', '꼭대기', '불빛', '드', '대', '뉴욕', '명', '인간', '쥐', '피해', '개', '고층', '빌딩', '프리덤', '타워', '개', '인간', '집단', '대표', '총회', '존재', '총회', '쥐', '핵폭탄', '사용', '강경파', '대두', '갈등', '바스테트', '번', '대표', '자격', '요구', '인간', '고양이', '의견', '무시', '뿐', '시시각각', '쥐', '군단', '위협', '작정', '핵폭탄', '인간', '로봇', '고양이', '등장', '바스테트', '상상력', '동원', '위기', '돌파', '행성', '운명', '수']","['막', '신세계', '막', '극한', '공포']"
197,2022,63,테라피스트,B. A. 패리스/박설영 역,"['극도', '불안', '스토리', '반전', '끝', '전', '책', '절대', '수', '출가', '세계', '부', '판매', '개국', '언어', '번역', '뉴욕타임스', '베스트셀러', '하인', '드', '도어', '데뷔', '심리', '스릴러', '물', '대가', '패리스', '미', '백', '브레이크', '다운', '딜레마', '번', '작품', '테라', '피스트', '한국', '독자', '심장', '공포', '불안', '여성', '주인공', '특수', '상황', '심리', '독자', '옴', '짝', '달', '싹', '패리스', '작가', '서스펜스', '테라', '피스트', '테라', '피스트', '보안', '만큼', '폐쇄', '이웃', '만큼', '서로', '감시', '눈길', '런던', '고급', '주택', '단지', '특수', '배경', '이야기', '고통', '트라우마', '불안정', '심리', '상태', '주인공', '앨리스', '의문', '사건', '현재', '과거', '시점', '교차', '예측', '방향', '의심', '불안', '극한', '순간', '반전', '그간', '복선', '설계', '한눈', '파악', '수', '통쾌', '선물', '기분', '선사']","['테라', '피스트', '감사', '말', '이', '말']"
198,2022,64,인간 실격,다자이 오사무(津島修治)/김춘미 역,"['청춘', '시기', '통과', '의례', '일본', '데카당스', '문학', '대표작', '순수', '갈망', '심성', '젊은이', '인간', '위선', '파멸', '과정', '소설', '1948년', '나이', '요절', '일본', '사회', '파장', '일본', '현대', '문학', '대표', '작가', '다자이 오사무', '작품', '사회', '융화', '순수', '것', '것', '꿈', '의탁', '인간', '구애', '시도', '주인공', '것', '배반', '인간 실격', '자', '패배', '기록', '현대', '사회', '고발', '직소', '유다', '인간', '측면', '저자', '시선', '조명']","['인간 실격', '서문', '번', '수', '번', '수', '번', '수', '후기', '직소', '작품', '해설', '김추', '미', '작가', '연보']"
199,2022,65,작은 땅의 야수들,김주혜/박소현 역,"['한국', '세계', '이야기', '파친코', '한국', '서사', '주역', '한국계 미국인', '작가', '김', '주', '혜', '데뷔작', '나라', '도래', '이야기', '정통', '출현', '신호탄', '이', '것', '수', '흐름', '흐름', '소설가', '박', '한겨레문학상', '수상작', '체', '공녀', '강주룡', '저자']","['한국', '독자', '프롤로그', '사냥', '부', '1918년', '년', '장', '비밀', '편지', '장', '월', '향', '장', '때', '기억', '것', '장', '고아', '장', '상해', '친구', '장', '가두', '행렬', '장', '탈출', '장', '사람', '장', '3월', '시위', '장', '파랑', '부', '1925년', '년', '장', '정호', '이야기', '장', '청혼', '장', '좌', '우', '장', '남자들', '남자들', '장', '밤새', '장', '장', '바닷', '고동', '카페', '장', '비', '밤', '장', '서리', '장', '몽상가들', '부', '1941년', '년', '장', '보랏빛', '그림자', '장', '동물', '장', '종말', '시작', '장', '월귤', '장', '공화국', '부', '년', '장', '모래시계', '장', '행진', '에필로그', '해녀', '감사', '말', '이', '말']"
200,2022,66,행성 2,베르나르 베르베르/전미연 역,"['행성', '운명', '건', '최후', '결전', '시작', '베스트셀러', '작가', '베르나르 베르베르', '신작', '장편소설', '행성', '전', '권', '프랑스 문학', '전문', '번역가', '전', '미연', '번역', '열린책들', '출간', '코로나', '바이러스', '세계', '맹위', '년', '프랑스', '발표', '작품', '영향', '베르', '베르', '전작', '디스토피아', '성격', '봄', '발표', '단편소설', '호모', '콘', '피', '누스', '지하', '격리', '인류', '묘사', '베르', '베르', '행성', '땅', '발', '고층', '빌딩', '인류', '등장', '전쟁', '테러', '감염병', '때문', '인구', '분', '세계', '시스템', '마비', '도시', '쓰레기', '쥐', '주인공', '고양이', '바스테트', '쥐', '세상', '마지막', '희망', '호', '파리', '뉴욕', '신세계', '뉴욕', '도착', '바스테트', '일행', '것', '알 카포네', '우두머리', '쥐', '군단', '공격', '목숨', '부지', '바스테트', '눈', '고층', '빌딩', '꼭대기', '불빛', '드', '대', '뉴욕', '명', '인간', '쥐', '피해', '개', '고층', '빌딩', '프리덤', '타워', '개', '인간', '집단', '대표', '총회', '존재', '총회', '쥐', '핵폭탄', '사용', '강경파', '대두', '갈등', '바스테트', '번', '대표', '자격', '요구', '인간', '고양이', '의견', '무시', '뿐', '시시각각', '쥐', '군단', '위협', '작정', '핵폭탄', '인간', '로봇', '고양이', '등장', '바스테트', '상상력', '동원', '위기', '돌파', '행성', '운명', '수']","['막', '극한', '공포', '계속', '막', '바벨탑', '감사', '말', '소설', '동안', '음악', '이', '말']"
201,2022,67,친밀한 이방인,정한아,"['때', '삶', '조건', '쟁취', '때', '목숨', '부지', '삶', '인물', '일생', '추적', '달의 바다', '회', '문학동네', '작가', '서정', '문체', '동세대', '인간', '군상', '생', '연민', '긍정', '소설가', '정한', '아', '번', '장편소설', '친밀', '이방인', '소설가', '자신', '소설', '비밀', '인물', '행적', '추적', '과정', '작품', '모두', '필연', '대개', '완전', '형태', '수', '가족', '틀', '시간', '사유', '저자', '이번', '작품', '천착', '결과', '미스터리', '서사', '도전', '성공', '완수', '칠', '년', '동안', '소설', '소설가', '날', '신문', '흥미', '광고', '발견', '책', '사람', '문구', '신문', '전면', '소설', '일부', '생각', '소설', '충격', '소설', '데뷔', '전', '문예', '공모', '제출', '작품', '공모전', '낙선', '뒤', '터', '신문사', '이상', '광고', '연락', '뜻밖', '인물', '전화', '개월', '실종', '남편', '여자', '진', '진', '남편', '광고', '속', '소설', '작가', '행세', '말', '남편', '거짓말', '뿐', '소설가', '남편', '사실', '여자', '진', '전', '거짓', '점철', '삶', '것', '문제', '인물', '이유미', '합격', '대학', '교지', '편집', '기자', '활동', '음대', '근처', '적', '피아노', '교수', '재직', '자격증', '의사', '활동', '남자', '부인', '여자', '남편', '이유미', '삶', '호기심', '이유미', '행적', '추적', '소설', '쓰기', '시작', '수', '예감']","['난파선', '우울증', '피아니스트', '보그', '구인', '광고', '위조', '증명서', '노인과 바다', '은신처', '바다', '밑바닥', '온도', '가짜', '거짓말', '제로', '가능', '태', '작가', '말', '254']"
202,2022,68,나미야 잡화점의 기적,히가시노 게이고(東野圭吾)/양윤옥 역,"['히가시노 게이고', '차기', '대표작', '나미', '잡화', '점', '기적', '추리', '향기', '깊이', '명작', '나미', '잡화', '점', '기적', '책', '년', '출간', '화제', '게이', '고의', '대표작', '작가', '추구', '인간', '내면', '잠재', '선의', '믿음', '작품', '전반', '이야기', '그동안', '게이', '살인', '사건', '명', '탐정', '캐릭터', '등장', '그럼에도 불구하고', '퍼즐', '듯', '짜임새', '게이', '고의', '작품', '명불허전', '쾌감', '선사', '감동', '작가', '고정', '독자', '매료', '이', '이야기', '살인', '사건', '민완', '형사', '범죄자', '악의', '대신', '인간', '내면', '잠재', '선의', '믿음', '세대', '감동', '기적', '완벽', '구성', '이', '윤옥']","['장', '답장', '우유', '상자', '에', '장', '한밤', '중', '하모니', '카를', '장', '시', '빅', '자동차', '아침', '장', '묵도', '비틀스', '로', '장', '하늘', '위', '기도', '이', '말']"
203,2022,69,완전한 행복,정유정,"['정유정', '자기', '애', '늪', '삶', '압도', '서사', '위', '공포', '우리', '정유정', '인생', '스프링', '캠프', '내 심장을 쏴라', '7년의 밤', '종의 기원', '진', '지니', '발표', '작품', '독자', '열광', '지지', '국문학', '대체', '불가', '작가', '자리매김', '정유정', '신작', '완전', '행복', '쪽', '채운', '압도', '서사', '적재적소', '타격', '속도감', '문장', '플롯', '독자', '눈', '작열', '묘사', '정유정', '스타일', '가감', '한편', '완숙', '해진', '서스펜스', '인간', '심연', '밀도', '질문', '수작', '완전', '행복', '버스', '시골집', '늪', '오리', '오리', '먹이', '여자', '뒷모습', '시작', '딸', '집', '남자', '얼굴', '얼굴', '추구', '행복', '불협화음', '불협화음', '늪', '괴기', '오리', '소리', '불안', '그림자', '행복', '노력', '노력', '늪', '그림자', '어둠', '가족']","['부', '오리', '장', '장', '장', '부', '장', '장', '장', '부', '완전', '행복', '장', '장', '장', '에필로그', '작가', '말']"
204,2022,70,안젤리크,기욤 뮈소/양영란 역,"['전직', '에', '투', '알', '무용수', '죽음', '뒤', '진실', '퍼즐', '순간', '광기', '욕망', '실체', '서스펜스', '마스터', '기욤 뮈소', '년', '신작', '프랑스', '베스트셀러', '위', '안제', '리크', '한국', '번', '출간', '기욤 뮈소', '장편소설', '년', '발표', '그 후', '이후', '기욤 뮈소', '소설', '모두', '프랑스', '베스트셀러', '위', '기염', '번', '소설', '아마존', '프랑스', '주', '연속', '베스트셀러', '위', '기록', '국내', '서점', '주', '이상', '베스트셀러', '등재', '르 피가로', '지', '프랑스', '서점', '연합회', '조사', '베스트셀러', '작가', '순위', '년', '연속', '위', '기록', '년', '당신, 거기 있어줄래요', '한국', '영화로', '화제', '년', '작', '아가씨', '밤', '년', '방송', '부작', '드라마', '제작', '인기리', '방영', '외', '다수', '소설', '영화', '드라마', '제작', '소설', '세계', '개국', '출간', '독자', '공감', '지지', '프랑스', '언론', '기욤 뮈소', '현상', '페이지터너', '말', '작가', '상상', '한계', '반전', '독자', '작가', '수식어', '찬사', '뉴욕 타임스', '기욤 뮈소', '서스펜스', '마스터', '수식어', '스페인', '엘 문도', '기욤 뮈소', '현상', '계속', '말', '년', '프랑스', '언론', '수식어', '오마주', '기욤 뮈소', '년', '작가', '활동', '동안', '권', '소설', '프랑스', '뿐', '세계', '각국', '베스트셀러', '초기', '로맨스', '판타지', '결합', '작품', '주', '근래', '스릴러', '비중', '편', '기욤 뮈소', '년', '인기', '비결', '변신', '노력', '때문', '최근', '년', '동안', '기욤 뮈소', '아가씨', '밤', '작가', '비밀', '삶', '인생', '소설', '이다', '작가', '등장인물', '관계', '주제', '내밀', '이야기', '작가', '주인공', '현실', '픽션', '사이', '긴장', '관계', '집중', '조명', '편의', '소설', '기욤 뮈소', '자신', '작가', '부작', '프랑스', '편의', '소설', '출판', '안제', '리크', '기욤 뮈소', '작가', '주목', '소설', '반전', '서스펜스', '능', '수', '구사', '이야기', '작품', '자신', '세상', '공정', '대우', '자리', '수', '생각', '간호사', '안제', '리크', '지하철', '불량배', '칼', '온몸', '여성', '승객', '안전', '최선', '추격', '과정', '총', '발사', '범인', '반신', '불', '수', '바람', '여론', '비난', '직면', '감찰', '강력반', '반장', '마티아스', '생모', '새엄마', '유일한', '엄마', '엄마', '죽음', '진실', '규명', '의대', '루이즈', '콜', '주', '각고', '노력', '끝', '영광', '파리', '오페라', '발레단', '에', '투', '알', '무용수', '자리', '스포트라이트', '명성', '시간', '무대', '뒤', '아픔', '스텔라', '이야기', '안제', '리크', '등장', '인물', '예외', '비밀', '쯤', '것', '마찬가지', '치유', '상처', '안고', '상처', '누', '군가', '봉합', '약', '성장', '밑거름', '누', '군가', '건강', '성장', '방해', '장애', '요소', '안제', '리크', '경우', '후자', '해당', '수', '젤리', '생각', '세상', '자리', '자리', '타인', '차지', '수단', '방법', '수', '식', '가치관', '인물', '기욤 뮈소', '안제', '리크', '인물', '등장', '특정', '잣대', '평가', '규정', '길', '때', '결과', '기록', '목격자', '역할', '충실', '인물', '입체', '관찰', '성장기', '상처', '상처', '상처', '때', '물리', '화학', '반응', '뿐', '적극', '게', '식', '훈수', '두지', '기욤 뮈소', '세상', '이곳저곳', '돋보기', '부분', '시대', '자화상', '안제', '리크', '개성', '인물', '파리', '베네치아', '반전', '소설', '처음', '끝', '긴장', '끈', '수']","['루이즈', '콜', '주', '첼로', '소녀', '스텔라', '추락', '수사', '상식', '시간', 'II', '안제', '리크', '바리케이드', '정신', '여자', '자리', '차지', '선', '집안', '딸', '마티아스', '흔적', '은둔', '외', '톨', '리', '에', '투', '알', '광장', '질서', '질서', '마음', '증후군', '외투', '사나이', '암흑', '속', '영혼', '레나', '칼릴', '집', '안', '명', '살인자', 'IV', '단상', '베네치아', '강타', '역대', '급', '밀물', '폭풍', '난', '뒤', '명예', '법정', '기자', '죽음', '목시', '리알', '리스', '베커', '레바논', '봄', '몽', '파', '르', '나스', '묘지', '이', '말']"
205,2022,71,우리가 빛의 속도로 갈 수 없다면,김초엽,"['그럼에도 불구하고', '혐오', '차별', '모순', '세계', '분투', '바이오센서', '과학도', '이제', '소설', '작가', '김', '초엽', '것', '상상', '세계', '특유', '분위기', '손', '듯', '정상', '정상', '성공', '실패', '주류', '주류', '경계', '질문', '소설집', '빛', '속도', '수', '관내', '분실', '년', '회', '한국', '과학', '문학상', '중단편', '부문', '대상', '빛', '속도', '수', '가작', '동시', '작품', '활동', '시작', '저자', '이야기', '수', '신인', '소설가', '등단', '일', '년', '만', '현대문학', '문학', '에피', '등', '지면', '발표', '작품', '소설집', '세계', '상상력', '발', '질문', '편의', '작품', '수록']","['순례자', '스펙트럼', '공생', '가설', '우리', '빛', '속도', '수', '감정', '물', '관내', '분실', '나', '우주', '영웅', '해설', '인', '아영', '문학', '평론가', '존재', '제자리', '작가', '말']"
206,2022,72,종의 기원,,"['년', '동안', '안', '작품', '압도', '서사', '폭발', '이야기', '힘', '독자', '사랑', '작가', '정유정', '장편소설', '종의 기원', '전작', '이후', '년', '만', '작품', '작가', '정의', '청년', '살인자', '과정', '악인', '탄생', '이번', '작품', '작가', '미지', '세계', '인간', '내면', '곳', '독자', '초대', '악', '시선', '유지', '작가', '이번', '작품', '악', '자체', '통찰력', '악', '심연', '영혼', '인간', '내면', '정밀', '관찰', '이야기', '전개', '악', '속살', '가족', '여행', '사고', '아버지', '터울', '형', '후', '정신', '의사', '이모', '처방', '정체', '불명', '약', '시작', '유진', '주목', '수영', '선수', '활약', '살', '약', '경기', '출전', '대가', '경기', '도중', '번', '발작', '선수', '생활', '종지부', '몸', '기력', '약과', '주눅', '어머니', '규칙', '자신', '마음', '조종', '듯', '기분', '이모', '감시', '아래', '자유', '삶', '수', '유진', '약', '어머니', '밤', '외출', '것', '위안', '이번', '약', '며칠', '간', '상태', '전날', '밤', '개', '병', '도', '외출', '유진', '자리', '시작', '발작', '자신', '집', '양자', '형', '자리', '대신', '해진', '전화', '어젯밤', '어머니', '연락', '집', '별일', '해진', '말', '자리', '유진', '피', '방', '안과', '마찬가지', '범벅', '자신', '모습', '확인', '핏자국', '아파트', '복', '방', '계단', '거실', '유진', '살해', '어머니', '시신']","['프롤로그', '부', '어둠', '속', '부', '부', '포식', '자', '부', '종의 기원', '에필로그', '작가', '말']"
207,2022,73,책들의 부엌,김지혜,"['책', '부엌', '쇄', '기념', '인사', '이드', '에디션', '출간', '일상', '사람', '안식처', '소양', '리', '북스', '키친', '쇄', '기념', '인사', '이드', '에디션', '안', '소양', '리', '풍경', '마음', '소양', '리', '북스', '키친', '내부', '분위기', '공기', '편안', '휴식', '책', '권', '책', '부엌', '스타트', '업', '창업', '년', '간', '앞', '주인공', '유진', '소양', '리', '마법', '북', '카페', '열기', '서울', '생활', '미련', '정리', '입맛', '음식', '추천', '책', '추천', '책', '음식', '힐링', '곳', '마음', '위로', '격려', '곳', '소양', '리', '북스', '키친', '문', '명', '손님', '사연', '인사', '이드', '에디션', '매장', '구매', '바로', '드림', '구매', '시', '일반', '판', '랜덤', '제공']","['프롤로그', '소양', '리', '북스', '키친', '장', '할머니', '밤하늘', '장', '안녕', '대', '장', '최적', '경로', '최단', '경로', '장', '한여름 밤의 꿈', '장', '10월', '금요일', '오전', '시', '장', '첫눈', '그리움', '이야기', '장', '크리스마스', '에필로그', '별빛', '바람', '시간', '에필로그', '년', '오늘']"
208,2022,74,데미안,헤르만 헤세/전영애 역,"['불안', '젊음', '헤르만 헤세', '영혼', '이야기', '현실', '대결', '영혼', '발전', '헤르만 헤세', '걸작', '데미안', '독일 문학', '거장', '노벨', '문학상', '수상', '작가', '헤르만 헤세', '자전', '소설', '차', '세계', '대전', '직후', '년', '에밀', '싱클레어', '가명', '발표', '작품', '소년', '청년', '고독', '성장', '과정', '불안', '좌절', '청춘', '내면', '작품', '지금', '청년', '세대', '마음', '울림', '목사', '부친', '선교사', '딸', '모친', '사이에서', '헤르만 헤세', '회고', '서정', '신낭만주의', '경향', '작가', '출발', '차', '세계', '대전', '내면', '사고', '증오', '사랑', '전쟁', '평화', '강조', '작품', '평생', '추구', '삶', '궁극', '의미', '낮과 밤', '의식', '무의식', '아폴로', '디오니소스', '지성', '관능', '각성', '도취', '등', '가지', '대립', '세계', '속', '방황', '싱클레어', '세계', '중', '자신', '데미안', '이야기', '자신', '세계', '인간', '고뇌', '고독', '모색', '갈망', '청춘', '고뇌']","['세계', '카인', '예수', '옆', '도둑', '베', '아트리', '체', '알', '투쟁', '야곱', '싸움', '에바', '부인', '종말', '시작', '작품', '소개', '영애', '헤세', '연보']"
209,2022,75,페인트,이희영,"['올해', '베스트셀러', '아시아', '개국', '수출', '페인트', '양장본', '출간', '부모', '선택', '수', '부모', '면접', '가족', '사랑', '돌', '봄', '명대사', '의', '향연', '이희영', '작가', '장편소설', '페인트', '양장본', '출간', '페인트', '회', '창비', '청소년', '문학상', '수상작', '년', '4월', '출간', '베스트셀러', '반년', '만', '부', '가량', '판매', '등', '독자', '사랑', '국가', '센터', '설립', '아이', '양육', '공동체', '실현', '미래', '사회', '청소년', '부모', '면접', '뒤', '선택', '풍경', '이야기', '부모', '자식', '관계', '가족', '의미', '인지', '질문', '수작', '중국', '대만', '베트남', '인도네시아', '등', '아시아', '개국', '수출', '쾌거', '국내', '세계', '공감', '법', '보편', '작품', '수', '청소년', '부모', '세대', '연령', '독자', '마음', '양장', '판형']","['누', '입', '니다', '부모', '면접', '시작', '소개', 'ID', '카드', '넘버', '어른', '어른', '필요', '생각', '대로', '것', '나', '소문', '친구', '마지막', '작가', '말', '양장본']"
