,Year,Title,Rank,Keywords
71,2023,원더풀 사이언스,72,"['과학', '작가', '퓰리처상', '나탈리', '세계']"
72,2023,그림으로 이해하는 닥터 배의 술술 보건의학통계,73,"['통계', '그림', '분석', '이해', '사용']"
73,2023,거의 모든 것의 역사(개역판),74,"['과학', '역사', '브라이슨', '개역', '우주']"
74,2023,모든 순간의 물리학,75,"['물리학', '이론', '우주', '변화', '이해']"
75,2023,우리는 왜 잠을 자야 할까,61,"['수면', '수명', '이해', '증진', '학습']"
76,2023,박문호 박사의 뇌과학 공부,62,"['공부', '기능', '뇌과학', '구조', '문호']"
77,2023,초공간,63,"['카쿠', '과학', '미치오', '우주', '초공간']"
78,2023,어디서 살 것인가,64,"['공간', '생각', '도시', '저자', '브랜드']"
79,2023,수목생리학,65,"['생리', '수목의', '생리학', '목이', '설명']"
80,2023,일반물리학 1,66,"['문제', '학생', '능력', '부분', '출판']"
81,2023,나는 왜 생각이 많을까?,67,"['생각', '이유', '방법', '연구', '사람']"
82,2023,아인슈타인과 오펜하이머,68,"['핵무기', '천재', '원자', '폭탄', '오펜하이머']"
83,2023,최종 경고: 6도의 멸종,69,"['상승', '기후', '멸종', '현실', '도의']"
84,2023,과학이 필요한 시간,70,"['과학', '인공지능', '설명', '저자', '양자역학']"
85,2023,문상호 박사와 함께 하는 근골격계 초음파로의 여행,71,"['초음파', '골격', '내용', '기초', '교재']"
86,2023,원더풀 사이언스,72,"['과학', '작가', '퓰리처상', '나탈리', '세계']"
87,2023,그림으로 이해하는 닥터 배의 술술 보건의학통계,73,"['통계', '그림', '분석', '이해', '사용']"
88,2023,거의 모든 것의 역사(개역판),74,"['과학', '역사', '브라이슨', '개역', '우주']"
89,2023,모든 순간의 물리학,75,"['물리학', '이론', '우주', '변화', '이해']"
90,2023,2023 산업위생관리기사 실기+무료동영상+핸드북,91,"['문제', '계산', '암기', '실기', '강의']"
91,2023,건설공사 표준품셈(2023),92,"['건축공학', '표준', '기술', '기초', '건설']"
92,2023,차이에 관한 생각,93,"['생물학', '행동', '연구', '저자', '남녀']"
93,2023,프셉마음: 정형외과편,94,"['정형외과', '간호사', '병동', '간호', '신규']"
94,2023,파인만의 여섯가지 물리 이야기,95,"['물리학', '강의', '최고', '물리', '소문']"
95,2023,내가 된다는 것,96,"['의식', '과학', '강연', '주제', '테드']"
96,2023,10대 놀라운 뇌 불안한 뇌 아픈 뇌,97,"['10대', '발달', '부모', '아이', '변화']"
97,2023,프셉마음 인공신장실편 패키지,98,"['신장', '인공', '실무', '간호사', '투석']"
98,2023,리튬이차전지의 원리 및 응용,99,"['전지', '지의', '차전', '리튬', '원리']"
99,2023,파인만 씨 농담도 잘하시네 2,100,"['일화', '이야기', '파이', '노벨상', '털이']"
100,2023,청소년을 위한 코스모스(Cosmos),101,"['천문학', '우주', '가지', '실험', '코스모스']"
101,2023,프셉마음: 혈액검사 해석 및 간호편,102,"['검사', '혈액', '간호', '간호사', '임상']"
102,2023,Kreyszig 공업수학(상),103,"['내용', '수학', '공업', '이해', '문제']"
103,2023,랩 걸,104,"['자신', '과학자', '이야기', '나무', '사랑']"
104,2023,현대 물리학과 동양사상,105,"['물리학', '현대', '동양', '사상', '세계관']"
105,2023,성인 ADHD의 대처기술 안내서,106,"['기초', '이론서', '전반', '정신과의', '정신과']"
106,2023,2023 30일 끝장 합격! 소방설비기사 실기(전기4),107,"['이론', '문제', '학습', '출제', '실기']"
107,2023,생명과 약의 연결고리,108,"['약학', '인체', '도서', '바이오', '의약']"
108,2023,수학은 어떻게 문명을 만들었는가,109,"['수학', '세상', '역사', '문명', '인류']"
109,2023,Alexander(알렉산더)의 회로이론,110,"['문제', '학생', '회로', '실전', '목표']"
110,2023,센겔의 열역학,111,"['열역학', '관련', '에너지', '공학', '장치']"
111,2023,수학비타민 플러스 UP,112,"['수학', 'up', '비타민', '플러스', '이야기']"
112,2023,"법칙, 원리, 공식을 쉽게 정리한 수학 사전",113,"['수학', '개념', '사전', '사건', '역사']"
113,2023,과학을 보다: 우주의 비밀에서 과학자의 머릿속까지,114,"['과학', '영상', '과학자', '인기', '조회']"
114,2023,2023 건설공사 표준품셈,115,"['수록', '감리', '설계', '효율', '건설']"
115,2023,프셉마음: 응급실편,116,"['실무', '간호사', '적용력', '상황', '전문']"
116,2023,비전공자도 이해할 수 있는 AI 지식,117,"['인공지능', '이해', '기술', '저자', '사람']"
117,2023,히스타민 증후군,118,"['히스타민', '증후군', '중심', '경험', '논의']"
118,2023,그림으로 보는 시간의 역사(결정판),119,"['호킹', '스티븐', '부록', '세계', '출간']"
119,2023,프셉마음: 신경과 편,120,"['신경과', '실무', '간호사', '전문', '간호']"
120,2023,천 개의 뇌,121,"['피질', '지능', '인간', '기둥', '작동']"
121,2023,캠벨 생명과학,122,"['이론서', '생물학', '전반', '기초', '확인']"
122,2023,까면서 보는 해부학 만화,123,"['출판', '과학', '해부학', '문화', '우수']"
123,2023,미래를 바꾼 아홉 가지 알고리즘,124,"['가지', '컴퓨터', '아이디어', '알고리즘', '엔진']"
124,2023,진화심리학,125,"['진화심리학', '인간', '이해', '과학', '연구']"
125,2023,과학의 위로,126,"['과학', '어른', '공부', '인문학', '작가']"
126,2023,꼬마빌딩 건축 실전 교과서,127,"['건축', '건물', '사람', '과정', '이해']"
127,2023,미술관에 간 수학자,128,"['수학', '원리', '역사', '미술', '예술']"
128,2023,약처방의 정석: Drug Class Review & Real World 세트,129,"['처방', '궁극', '근거', '지침', '포괄']"
129,2023,이중나선,130,"['과학자', '과학', '선정', '도서', '구조']"
130,2023,내 장은 왜 우울할까,131,"['미생물', '건강', '소장', '제공', '우울증']"
131,2023,복잡한 세상을 이기는 수학의 힘,132,"['수학', '사람', '사고', '성공', '노력']"
132,2023,어떻게 물리학을 사랑하지 않을 수 있을까?,133,"['물리학', '과학', '사랑', '저자', '세상']"
133,2023,디지털 논리회로,134,"['실험', '이론', '설명', '디지털', '관련']"
134,2023,일반물리학 2,135,"['문제', '학생', '능력', '부분', '출판']"
135,2023,물고기는 존재하지 않는다,1,"['혼돈', '사랑', '룰루', '밀러', '충격']"
136,2022,이기적 유전자(40주년 기념판),2,"['유전자', '실험', '이기적', '저자', '주장']"
137,2023,코스모스,4,"['과학', '생명', '코스모스', '과정', '저자']"
138,2023,클루지,9,"['생각', '마음', '함정', '세계', '진화']"
139,2023,다정한 것이 살아남는다,8,"['한국', '독자', '인사', '작가', '메시지']"
140,2023,정리하는 뇌,6,"['정리', '정보', '시대', '부하', '인지']"
141,2022,외계인 인터뷰,7,"['외계인', '수행', '현장', '공군', '인터뷰']"
142,2023,침묵의 봄,13,"['환경', '살충제', '문제', '개정판', '생물']"
143,2023,정재승의 과학 콘서트,22,"['과학', '정재승', '출간', '콘서트', '교양']"
144,2023,그림으로 보는 근골격 해부학,29,"['골격', '근육', '해부학', '해부', '인체']"
145,2022,엔드 오브 타임,11,"['과학', '커버', '에디션', '탄생', '이후']"
146,2023,인스타 브레인,5,"['스마트폰', '시간', '결과', '세계', '욕구']"
147,2023,떨림과 울림,23,"['세계', '존재', '생각', '언어', '안내']"
148,2022,열두 발자국,14,"['지혜', '생각', '강연', '지식', '통찰']"
149,2022,이토록 뜻밖의 뇌과학,15,"['인간', '생각', '진화', '동물', '이해']"
150,2023,노화의 종말,15,"['노화', '장수', '최신', '세계', '질병']"
151,2022,습관의 알고리즘,17,"['습관', '약물', '중독', '뇌과학', '문제']"
152,2023,비전공자도 이해할 수 있는 AI 지식,117,"['인공지능', '이해', '기술', '저자', '사람']"
