,Year,Title,Rank,Keywords
27,2023,샤먼 바이블,28,"['종교', '문명', '사료', '발전', '역사']"
28,2023,벌거벗은 세계사: 인물편,29,"['세계사', '역사', '인물', '그동안', '프레임']"
29,2023,"인문학, 라이프스타일을 제안하다",30,"['라이프', '스타일', '물질', '미래', '역사']"
30,2023,유럽 도시 기행 1,31,"['도시', '문명', '유럽', '이야기', '아테네']"
31,2023,벌거벗은 세계사: 사건편,32,"['세계사', '역사', '그동안', '시간', '사건']"
32,2023,최태성의 365 한국사 일력,33,"['역사', '한국사', '최태성', '일력', '하루']"
33,2023,예루살렘의 아이히만,34,"['악의', '평범성', '유대인', '개념', '재판']"
34,2023,세계사 신박한 정리,35,"['세계사', '역사', '정리', '문명', '박영규']"
35,2023,나의 한국현대사 1959-2020,36,"['이후', '증보판', '개정', '독자', '역사']"
36,2023,비잔티움의 역사,37,"['제국', '비잔티움', '역사', '이해', '세계']"
37,2023,호모 데우스,38,"['사피엔스', '서문', '사상가', '수록', '호모']"
38,2023,사진으로 보는 우리 문화유산,39,"['문화유산', '사진', '문화', '한국', '한국인']"
39,2023,설민석의 조선왕조실록,40,"['역사', '사건', '강연', '핵심', '이해']"
40,2023,아인슈타인과 오펜하이머,41,"['핵무기', '천재', '원자', '폭탄', '아인슈타인']"
41,2023,벌거벗은 한국사: 권력편,42,"['한국사', '역사', '권력', '이야기', '순간']"
42,2023,박시백의 고려사 3: 무신정권과 반란의 시대,43,"['고려', '역사', '박시백', '고려사', '만화']"
43,2023,썬킴의 거침없는 세계사,44,"['세계사', '수업', '역사', '이야기', '영화']"
44,2023,썬킴의 거침없는 중국사,45,"['역사', '중국', '국사', '청나라', '이해']"
45,2023,유럽 도시 기행 1,31,"['도시', '문명', '유럽', '이야기', '아테네']"
46,2023,벌거벗은 세계사: 사건편,32,"['세계사', '역사', '그동안', '시간', '사건']"
47,2023,최태성의 365 한국사 일력,33,"['역사', '한국사', '최태성', '일력', '하루']"
48,2023,예루살렘의 아이히만,34,"['악의', '평범성', '유대인', '개념', '재판']"
49,2023,세계사 신박한 정리,35,"['세계사', '역사', '정리', '문명', '박영규']"
50,2023,나의 한국현대사 1959-2020,36,"['이후', '증보판', '개정', '독자', '역사']"
51,2023,비잔티움의 역사,37,"['제국', '비잔티움', '역사', '이해', '세계']"
52,2023,호모 데우스,38,"['사피엔스', '서문', '사상가', '수록', '호모']"
53,2023,사진으로 보는 우리 문화유산,39,"['문화유산', '사진', '문화', '한국', '한국인']"
54,2023,설민석의 조선왕조실록,40,"['역사', '사건', '강연', '핵심', '이해']"
55,2023,아인슈타인과 오펜하이머,41,"['핵무기', '천재', '원자', '폭탄', '아인슈타인']"
56,2023,벌거벗은 한국사: 권력편,42,"['한국사', '역사', '권력', '이야기', '순간']"
57,2023,박시백의 고려사 3: 무신정권과 반란의 시대,43,"['고려', '역사', '박시백', '고려사', '만화']"
58,2023,썬킴의 거침없는 세계사,44,"['세계사', '수업', '역사', '이야기', '영화']"
59,2023,썬킴의 거침없는 중국사,45,"['역사', '중국', '국사', '청나라', '이해']"
60,2023,나의 문화유산답사기 9: 서울편(1),61,"['서울', '역사', '문화유산', '시작', '창덕궁']"
61,2023,이순신의 바다,62,"['이순신', '역사', '조회', '이야기', '바다']"
62,2023,고대 이집트 해부도감,63,"['이집트', '고대', '출간', '국내', '일러스트']"
63,2023,21세기를 위한 21가지 제언,64,"['세계', '인류', '전쟁', '가지', '종교']"
64,2023,꼬리에 꼬리를 무는 한국경제사,65,"['경제', '오늘', '한국', '이해', '이슈']"
65,2023,명화로 읽는 합스부르크 역사,66,"['역사', '명화', '유럽', '합스부르크', '시리즈']"
66,2023,서양미술사,22,"['미술', '서양', '미술사', '역사', '브리']"
67,2023,시민의 한국사 1: 전근대편,68,"['한국사', '시민', '통사', '파동', '정치']"
68,2023,역사란 무엇인가,69,"['역사란', '무엇인가', '역사', '데이비스', '현대']"
69,2023,펠로폰네소스 전쟁사,70,"['전쟁사', '원전', '그리스', '고전', '세계']"
70,2023,시민의 한국사 2: 근현대편,71,"['한국사', '고전', '시민', '시대', '정치']"
71,2023,민족의 장군 홍범도,72,"['장군', '홍범도', '문학', '이동순', '일대기']"
72,2023,안목,73,"['안목', '순례', '이야기', '역대', '미술']"
73,2023,나의 투쟁(Mein Kampf Adolf Hitler),74,"['세계', '히틀러', '이해', '대전', '원인']"
74,2023,기묘한 미술관,75,"['그림', '명화', '스토리텔링', '병과', '문화해설사']"
75,2023,혼돈의 시대 리더의 탄생,76,"['리더', '시대', '도리스', '연구', '탄생']"
76,2023,설민석의 삼국지 2,77,"['삼국지', '사건', '이해', '삼국지연의', '부분']"
77,2023,설민석의 삼국지 1,78,"['삼국지', '사건', '이해', '삼국지연의', '부분']"
78,2023,클릭 서양미술사,79,"['미술사', '서양', '작품', '미술', '이해']"
79,2023,나의 문화유산답사기 1,80,"['답사', '일화', '이야기', '신드롬', '문화유산답사기']"
80,2023,세상에서 가장 짧은 한국사,81,"['역사', '한국사', '이야기', '흐름', '순간']"
81,2023,세계사를 바꾼 12가지 신소재,82,"['발견', '역사', '가지', '물질', '인류']"
82,2023,곰브리치 세계사,83,"['세계사', '세계', '역사', '인류', '브리']"
83,2023,국토박물관 순례 1: 선사시대에서 고구려까지,84,"['시대', '역사', '고구려', '박물관', '유적']"
84,2023,몸으로 읽는 세계사,85,"['역사', '근친혼', '사건', '세계사', '발생']"
85,2023,"국토박물관 순례 2: 백제, 신라, 그리고 비화가야",86,"['역사', '박물관', '시대', '국토', '순례']"
86,2023,역사교육 첫걸음,87,"['역사', '수업', '역사교육', '이론', '활동']"
87,2023,인류 본사,88,"['역사', '문명', '중동', '인류', '오리엔트']"
88,2023,썬킴의 세계사 완전 정복,89,"['역사', '세계사', '세계', '러시아', '미국']"
89,2023,사연 있는 그림,90,"['걸작', '고난', '은화', '사연', '예술가']"
90,2023,국화와 칼,91,"['일본', '일본인', '문화', '의식', '분석']"
91,2023,나의 문화유산답사기: 제주편(감귤 에디션),92,"['제주', '사랑', '문화유산답사기', '나의', '문화유산']"
92,2023,사피엔스 그래픽 히스토리 1: 인류의 탄생,93,"['사피엔스', '그래픽', '히스토리', '인류', '재미']"
93,2023,쇼펜하우어 철학적 인생론,94,"['작품', '철학', '수록', '사상', '세계']"
94,2023,군중의 망상,95,"['인간', '광기', '존재', '합리', '집단']"
95,2023,박시백의 고려사 2,96,"['역사', '만화', '고려', '박시백', '독자']"
96,2023,"합스부르크, 세계를 지배하다",97,"['가문', '합스부르크', '역사', '유럽', '중심']"
97,2023,역사의 역사,98,"['역사', '저자', '역사서', '서술', '무엇인가']"
98,2023,나의 문화유산답사기 10: 서울편(2),99,"['서울', '역사', '예술', '답사기', '시작']"
99,2023,나의 문화유산답사기: 산사 순례,100,"['산사', '사찰', '남한', '봉정사', '순천']"
100,2023,백범일지,101,"['백범', '기록', '자료', '스승', '원본']"
101,2023,세계사를 바꾼 화학 이야기,102,"['세계사', '지식', '화학', '피라미드', '페르시아']"
102,2023,기독교로 보는 세계역사,103,"['역사', '기독교', '세계사', '세계', '동력']"
103,2023,그라우트의 서양음악사(상),104,"['그림', '음악', '내용', '페이지', '저서']"
104,2023,"대변동: 위기, 선택, 변화",105,"['위기', '국가', '변화', '요인', '세계']"
105,2023,종교의 탄생과 철학의 시작 축의 시대,106,"['시대', '시기', '철학', '인류사', '경이']"
106,2023,지극히 사적인 러시아,107,"['러시아', '러시아인', '생각', '세계', '사적']"
107,2023,거의 모든 전쟁의 역사,108,"['전쟁', '역사', '미래', '블랙', '제러미']"
108,2023,세계사를 바꾼 10가지 약,109,"['역사', '질병', '인류', '가지', '이야기']"
109,2023,쉽게 읽는 백범일지,110,"['백범일지', '백범', '사진', '정리', '지도']"
110,2023,별들의 흑역사,111,"['지휘관', '무능', '패장', '명장', '역사']"
111,2023,에도로 가는 길,112,"['에도', '19세기', '재현', '시대', '독자']"
112,2023,쉽게 보는 난중일기(완역본),113,"['난중일기', '교감', '수록', '일기', '유적지']"
113,2023,외우지 않고 통째로 이해하는 통세계사 1,114,"['세계사', '시점', '역사', '흐름', '중국']"
114,2023,상하이의 유대인 제국,115,"['중국', '역사', '100년', '모순', '치욕']"
115,2023,알고 있다는 착각,116,"['인류학', '타임스', '도구', '착각', '문제']"
116,2023,일제강점기 그들의 다른 선택,117,"['일제', '선택', '강점기', '관통', '개인']"
117,2023,나의 문화유산답사기 2,118,"['신드롬', '시즌', '자료', '석굴암', '청도']"
118,2023,한국인의 탄생,119,"['한국인', '중국', '생존', '한반도', '단군']"
119,2023,우리 함께 떠나요,120,"['스님', '사찰', '소개', '카메라', '여행']"
120,2023,경제 전쟁의 흑역사,121,"['전쟁', '경제', '무역', '세계', '시장']"
121,2023,명화로 보는 단테의 신곡(리커버 에디션),122,"['인간', '하느님', '구역', '천국', '신곡']"
122,2023,중동전쟁,123,"['전쟁', '전쟁사', '중동', '시리즈', '임용']"
123,2023,30개 도시로 읽는 미국사,124,"['도시', '역사', '미국사', '미국', '흐름']"
124,2023,뮌헨에서 시작된 대한민국의 기적,125,"['기적', '대한민국', '한국', '철강', '시작']"
125,2023,나의 문화유산답사기 365일,126,"['여행', '답사기', '문화유산답사기', '나의', '다이어리']"
126,2023,엄마가 들려주는 이승만 건국 대통령 이야기,127,"['이야기', '건국', '근현대사', '이승만', '독립']"
127,2023,리더라면 정조처럼,128,"['정조', '리더십', '개혁', '군주', '사용']"
